record_id,phase,phase_reason,first_seen_at,updated_at,updated_by
r080_003,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r080_004,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r080_005,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r080_006,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r080_007,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r080_008,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r081_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r081_001,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r081_002,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r081_003,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r081_004,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_001,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_002,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_003,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_004,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_005,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_006,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_007,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_008,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_009,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_010,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_011,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_012,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_013,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_014,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_015,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_016,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_017,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_018,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_019,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_020,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_021,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_022,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_023,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_024,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_025,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_026,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_027,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_028,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r084_029,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r085_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r085_001,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r085_002,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r085_003,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r088_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r088_001,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r088_002,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r088_003,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r088_004,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r088_005,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r088_006,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r088_007,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r088_008,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r088_009,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r088_010,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r088_011,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r088_012,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r090_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r090_001,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r091_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r091_001,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r092_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r092_001,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r093_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r094_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r094_001,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r095_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r095_001,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r095_002,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r096_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r096_001,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r096_002,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r097_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r098_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r098_001,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r098_002,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r098_003,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r099_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r099_001,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r099_002,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r099_003,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r099_004,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r099_005,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r100_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r100_001,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r101_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r101_001,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r101_002,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r101_003,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r102_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r102_001,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r102_002,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r102_003,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r102_004,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r102_005,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r102_006,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r102_007,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r102_008,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r102_009,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r103_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r103_001,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r103_002,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r104_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r104_001,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r105_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r105_001,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r106_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r107_000,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
r107_001,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
